PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,HSICCD,CUSIP,DLPRC,DLRET,PRC,RET,SHROUT,CFACPR,CFACSHR,sprtrn
14593,2001-03-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,22.07,0.209315,346541.0,56.0,56.0,-0.064205
14593,2001-04-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,25.49,0.154961,346541.0,56.0,56.0,0.076814
14593,2001-05-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,19.95,-0.217340,349023.0,56.0,56.0,0.00509
14593,2001-06-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,23.25,0.165413,350474.0,56.0,56.0,-0.025004
14593,2001-07-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,18.79,-0.191828,350474.0,56.0,56.0,-0.010772
14593,2001-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,18.55,-0.012773,350812.0,56.0,56.0,-0.064108
14593,2001-09-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,15.51,-0.163881,350922.0,56.0,56.0,-0.081723
14593,2001-10-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,17.56,0.132173,351116.0,56.0,56.0,0.018099
14593,2001-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,21.3,0.212984,351116.0,56.0,56.0,0.075176
14593,2001-12-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,21.9,0.028169,352459.0,56.0,56.0,0.007574
14593,2002-01-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,24.72,0.128767,353250.0,56.0,56.0,-0.015574
14593,2002-02-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,21.7,-0.122168,353383.0,56.0,56.0,-0.020766
14593,2002-03-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,23.67,0.090783,354085.0,56.0,56.0,0.036739
14593,2002-04-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,24.27,0.025349,354085.0,56.0,56.0,-0.061418
14593,2002-05-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,23.3,-0.039967,355700.0,56.0,56.0,-0.009081
14593,2002-06-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,17.72,-0.239485,358855.0,56.0,56.0,-0.072465
14593,2002-07-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,15.26,-0.138826,358886.0,56.0,56.0,-0.078995
14593,2002-08-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.75,-0.033421,358886.0,56.0,56.0,0.004881
14593,2002-09-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.5,-0.016949,358959.0,56.0,56.0,-0.110013
14593,2002-10-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,16.07,0.108276,359008.0,56.0,56.0,0.086436
14593,2002-11-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,15.5,-0.035470,359008.0,56.0,56.0,0.05707
14593,2002-12-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.33,-0.075484,360257.0,56.0,56.0,-0.060333
14593,2003-01-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.36,0.002093,360479.0,56.0,56.0,-0.027415
14593,2003-02-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,15.01,0.045265,360479.0,56.0,56.0,-0.017004
14593,2003-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.14,-0.057961,365545.0,56.0,56.0,0.008358
14593,2003-04-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.22,0.005658,365545.0,56.0,56.0,0.081044
14593,2003-05-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,17.95,0.262307,365611.0,56.0,56.0,0.050899
14593,2003-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,19.06,0.061838,366993.0,56.0,56.0,0.011322
14593,2003-07-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,21.08,0.105981,366993.0,56.0,56.0,0.016224
14593,2003-08-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,22.61,0.072581,362501.0,56.0,56.0,0.017873
14593,2003-09-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,20.72,-0.083591,366727.0,56.0,56.0,-0.011944
14593,2003-10-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,22.89,0.104730,367491.0,56.0,56.0,0.054962
14593,2003-11-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,20.91,-0.086501,367491.0,56.0,56.0,0.007129
14593,2003-12-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,21.37,0.021999,368761.0,56.0,56.0,0.050765
14593,2004-01-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,22.56,0.055685,369730.0,56.0,56.0,0.017276
14593,2004-02-27,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,23.92,0.060284,369730.0,56.0,56.0,0.012209
14593,2004-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,27.04,0.130435,372855.0,56.0,56.0,-0.016359
14593,2004-04-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,25.78,-0.046598,380042.0,56.0,56.0,-0.016791
14593,2004-05-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,28.06,0.088441,380042.0,56.0,56.0,0.012083
14593,2004-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,32.54,0.159658,385192.0,56.0,56.0,0.017989
14593,2004-07-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,32.34,-0.006146,387925.0,56.0,56.0,-0.034291
14593,2004-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,34.49,0.066481,387925.0,56.0,56.0,0.002287
14593,2004-09-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,38.75,0.123514,391444.0,56.0,56.0,0.009364
14593,2004-10-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,52.4,0.352258,391444.0,56.0,56.0,0.014014
14593,2004-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,67.05,0.279580,402058.0,56.0,56.0,0.038595
14593,2004-12-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,64.4,-0.039523,404549.0,56.0,56.0,0.032458
14593,2005-01-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,76.9,0.194099,408586.0,56.0,56.0,-0.02529
14593,2005-02-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,44.86,0.166710,817172.0,28.0,28.0,0.018903
14593,2005-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,41.67,-0.071110,823137.0,28.0,28.0,-0.019118
14593,2005-04-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,36.06,-0.134629,823934.0,28.0,28.0,-0.020109
14593,2005-05-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,39.7593,0.102587,823934.0,28.0,28.0,0.029952
14593,2005-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,36.81,-0.074179,827981.0,28.0,28.0,-0.000143
14593,2005-07-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,42.65,0.158653,829829.0,28.0,28.0,0.035968
14593,2005-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,46.89,0.099414,829829.0,28.0,28.0,-0.011222
14593,2005-09-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,53.61,0.143314,835019.0,28.0,28.0,0.006949
14593,2005-10-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,57.59,0.074240,839777.0,28.0,28.0,-0.017741
14593,2005-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,67.82,0.177635,842768.0,28.0,28.0,0.035186
14593,2005-12-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,71.89,0.060012,845617.0,28.0,28.0,-0.000952
14593,2006-01-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,75.51,0.050355,848612.0,28.0,28.0,0.025467
14593,2006-02-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,68.49,-0.092968,849656.0,28.0,28.0,0.000453
14593,2006-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,62.72,-0.084246,849188.0,28.0,28.0,0.011065
14593,2006-04-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,70.39,0.122290,850508.0,28.0,28.0,0.012187
14593,2006-05-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,59.77,-0.150874,850508.0,28.0,28.0,-0.030917
14593,2006-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,57.27,-0.041827,852988.0,28.0,28.0,8.7e-05
14593,2006-07-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,67.96,0.186660,852988.0,28.0,28.0,0.005086
14593,2006-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,67.85,-0.001619,852988.0,28.0,28.0,0.021274
14593,2006-09-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,76.98,0.134562,855263.0,28.0,28.0,0.024566
14593,2006-10-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,81.08,0.053261,855263.0,28.0,28.0,0.031508
14593,2006-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,91.66,0.130488,859202.0,28.0,28.0,0.016467
14593,2006-12-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,84.84,-0.074405,860220.0,28.0,28.0,0.012616
14593,2007-01-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,85.73,0.010490,861875.0,28.0,28.0,0.014059
14593,2007-02-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,84.61,-0.013064,861875.0,28.0,28.0,-0.021846
14593,2007-03-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,92.91,0.098097,864693.0,28.0,28.0,0.00998
14593,2007-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,99.8,0.074158,864948.0,28.0,28.0,0.043291
14593,2007-05-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,121.191,0.214339,864948.0,28.0,28.0,0.032549
14593,2007-06-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,122.04,0.007005,869162.0,28.0,28.0,-0.017816
14593,2007-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,131.75999,0.079646,869641.0,28.0,28.0,-0.031982
14593,2007-08-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,138.48,0.051002,869641.0,28.0,28.0,0.012864
14593,2007-09-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,153.47,0.108247,869641.0,28.0,28.0,0.035794
14593,2007-10-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,189.95,0.237701,869641.0,28.0,28.0,0.014822
14593,2007-11-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,182.22,-0.040695,875540.0,28.0,28.0,-0.044043
14593,2007-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,198.08,0.087038,878629.0,28.0,28.0,-0.008628
14593,2008-01-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,135.36,-0.316640,878876.0,28.0,28.0,-0.061163
14593,2008-02-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,125.02,-0.076389,878876.0,28.0,28.0,-0.034761
14593,2008-03-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,143.5,0.147816,881431.0,28.0,28.0,-0.00596
14593,2008-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,173.95,0.212195,881623.0,28.0,28.0,0.047547
14593,2008-05-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,188.75,0.085082,881623.0,28.0,28.0,0.010674
14593,2008-06-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,167.44,-0.112901,885747.0,28.0,28.0,-0.085962
14593,2008-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,158.95,-0.050705,885876.0,28.0,28.0,-0.009859
14593,2008-08-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,169.53,0.066562,885876.0,28.0,28.0,0.012191
14593,2008-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,113.66,-0.329558,888326.0,28.0,28.0,-0.090791
14593,2008-10-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,107.59,-0.053405,888935.0,28.0,28.0,-0.169425
14593,2008-11-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,92.67,-0.138675,888935.0,28.0,28.0,-0.074849
14593,2008-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,85.35,-0.078990,890415.0,28.0,28.0,0.007822
14593,2009-01-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,90.13,0.056005,890554.0,28.0,28.0,-0.085657
14593,2009-02-27,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,89.31,-0.009098,890554.0,28.0,28.0,-0.109931
14593,2009-03-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,105.12,0.177024,892110.0,28.0,28.0,0.085405
14593,2009-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,125.83,0.197013,892110.0,28.0,28.0,0.093925
14593,2009-05-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,135.81,0.079313,892110.0,28.0,28.0,0.053081
14593,2009-06-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,142.42999,0.048745,895735.0,28.0,28.0,0.000196
14593,2009-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,163.39,0.147160,895817.0,28.0,28.0,0.074142
14593,2009-08-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,168.21001,0.029500,895817.0,28.0,28.0,0.03356
14593,2009-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,185.35001,0.101896,899806.0,28.0,28.0,0.035723
14593,2009-10-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,188.5,0.016995,900678.0,28.0,28.0,-0.019762
14593,2009-11-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,199.91,0.060531,900678.0,28.0,28.0,0.057364
14593,2009-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,210.73199,0.054134,906282.0,28.0,28.0,0.017771
14593,2010-01-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,192.063,-0.088591,906795.0,28.0,28.0,-0.036974
14593,2010-02-26,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,204.62,0.065380,906795.0,28.0,28.0,0.028514
14593,2010-03-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,235.0,0.148470,909636.0,28.0,28.0,0.058796
14593,2010-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,261.09,0.111021,909938.0,28.0,28.0,0.014759
14593,2010-05-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,256.88,-0.016125,909938.0,28.0,28.0,-0.081976
14593,2010-06-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,251.53,-0.020827,913482.0,28.0,28.0,-0.053882
14593,2010-07-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,257.25,0.022741,913563.0,28.0,28.0,0.068778
14593,2010-08-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,243.10001,-0.055005,913563.0,28.0,28.0,-0.047449
14593,2010-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,283.75,0.167215,915970.0,28.0,28.0,0.087551
14593,2010-10-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,300.98001,0.060723,917307.0,28.0,28.0,0.036856
14593,2010-11-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,311.14999,0.033790,917307.0,28.0,28.0,-0.00229
14593,2010-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,322.56,0.036670,921035.0,28.0,28.0,0.0653
14593,2011-01-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,339.32001,0.051959,921278.0,28.0,28.0,0.022646
14593,2011-02-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,353.20999,0.040935,921278.0,28.0,28.0,0.031957
14593,2011-03-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,348.50751,-0.013314,924674.0,28.0,28.0,-0.001047
14593,2011-04-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,350.13,0.004656,924755.0,28.0,28.0,0.028495
14593,2011-05-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,347.82999,-0.006569,924755.0,28.0,28.0,-0.013501
14593,2011-06-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,335.67001,-0.034960,926904.0,28.0,28.0,-0.018258
14593,2011-07-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,390.48001,0.163285,927091.0,28.0,28.0,-0.021474
14593,2011-08-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,384.82999,-0.014469,927091.0,28.0,28.0,-0.056791
14593,2011-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,381.32001,-0.009121,929277.0,28.0,28.0,-0.071762
14593,2011-10-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,404.78,0.061523,929409.0,28.0,28.0,0.107723
14593,2011-11-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,382.20001,-0.055783,929409.0,28.0,28.0,-0.005059
14593,2011-12-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,405.0,0.059655,932214.0,28.0,28.0,0.008533
14593,2012-01-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,456.48001,0.127111,932370.0,28.0,28.0,0.043583
14593,2012-02-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,542.44,0.188311,932370.0,28.0,28.0,0.040589
14593,2012-03-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,599.54999,0.105284,934982.0,28.0,28.0,0.031332
14593,2012-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,583.97998,-0.025969,935062.0,28.0,28.0,-0.007497
14593,2012-05-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,577.72998,-0.010702,935062.0,28.0,28.0,-0.062651
14593,2012-06-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,584.0,0.010853,937266.0,28.0,28.0,0.039555
14593,2012-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,610.76001,0.045822,937406.0,28.0,28.0,0.012598
14593,2012-08-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,665.23999,0.093539,937406.0,28.0,28.0,0.019763
14593,2012-09-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,667.10498,0.002803,939208.0,28.0,28.0,0.024236
14593,2012-10-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,595.32001,-0.107607,940692.0,28.0,28.0,-0.019789
14593,2012-11-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,585.28003,-0.012413,940692.0,28.0,28.0,0.002847
14593,2012-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,532.17291,-0.090738,938973.0,28.0,28.0,0.007068
14593,2013-01-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,455.48999,-0.144094,939058.0,28.0,28.0,0.050428
14593,2013-02-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,441.39999,-0.025116,939058.0,28.0,28.0,0.011061
14593,2013-03-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,442.66,0.002855,940094.0,28.0,28.0,0.035988
14593,2013-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,442.78,0.000271,938649.0,28.0,28.0,0.018086
14593,2013-05-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,449.73499,0.022596,938649.0,28.0,28.0,0.020763
14593,2013-06-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,396.53,-0.118303,908442.0,28.0,28.0,-0.014999
14593,2013-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,452.53,0.141225,908497.0,28.0,28.0,0.049462
14593,2013-08-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,487.216,0.083389,908497.0,28.0,28.0,-0.031298
14593,2013-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,476.75,-0.021481,899213.0,28.0,28.0,0.029749
14593,2013-10-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,522.70203,0.096386,899738.0,28.0,28.0,0.044596
14593,2013-11-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,556.07001,0.069673,899738.0,28.0,28.0,0.028049
14593,2013-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,561.02002,0.008902,892447.0,28.0,28.0,0.023563
14593,2014-01-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,500.60001,-0.107697,891989.0,28.0,28.0,-0.035583
14593,2014-02-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,526.23999,0.057311,891989.0,28.0,28.0,0.043117
14593,2014-03-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,536.73999,0.019953,861745.0,28.0,28.0,0.006932
14593,2014-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,590.09003,0.099396,861381.0,28.0,28.0,0.006201
14593,2014-05-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,633.0,0.078293,861381.0,28.0,28.0,0.02103
14593,2014-06-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,92.93,0.027662,5989171.0,4.0,4.0,0.019058
14593,2014-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,95.6,0.028731,5987867.0,4.0,4.0,-0.01508
14593,2014-08-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,102.5,0.077092,5987867.0,4.0,4.0,0.037655
14593,2014-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,100.75,-0.017073,5866161.0,4.0,4.0,-0.015514
14593,2014-10-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,108.0,0.071960,5864840.0,4.0,4.0,0.023201
14593,2014-11-28,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,118.93,0.105556,5864840.0,4.0,4.0,0.024534
14593,2014-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,110.38,-0.071891,5826419.0,4.0,4.0,-0.004189
14593,2015-01-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,117.16,0.061424,5824748.0,4.0,4.0,-0.031041
14593,2015-02-27,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,128.46001,0.100461,5824748.0,4.0,4.0,0.054893
14593,2015-03-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,124.43,-0.031372,5824748.0,4.0,4.0,-0.017396
14593,2015-04-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,125.15,0.005786,5762278.0,4.0,4.0,0.008521
14593,2015-05-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,130.28,0.045146,5762278.0,4.0,4.0,0.010491
14593,2015-06-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,125.425,-0.037266,5705400.0,4.0,4.0,-0.021012
14593,2015-07-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,121.3,-0.032888,5702722.0,4.0,4.0,0.019742
14593,2015-08-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,112.76,-0.066117,5702722.0,4.0,4.0,-0.062581
14593,2015-09-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,110.3,-0.021816,5702722.0,4.0,4.0,-0.026443
14593,2015-10-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,119.5,0.083409,5575331.0,4.0,4.0,0.082983
14593,2015-11-30,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,118.3,-0.005690,5575331.0,4.0,4.0,0.000505
14593,2015-12-31,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,105.26,-0.110228,5544487.0,4.0,4.0,-0.01753
14593,2016-01-29,11.0,3.0,3571,03783310,AAPL,APPLE INC,,3571,03783310,,,97.34,-0.075242,5544583.0,4.0,4.0,-0.050735
